COSMIC_ID,master_cell_id,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
724838,9,SIDM01182,325,0.7738794028822599,63.975806153127174,2.233566337029636,Bladder,Bladder Carcinoma,Cell Line,Adherent
909779,1914,SIDM01183,625,0.7304467255867552,69.1831363585607,2.1545754279030915,Lung,Other Solid Carcinomas,Cell Line,Adherent
724812,1455,SIDM01184,625,0.5757978180988288,121.99487499062893,1.8980638676164876,Bladder,Bladder Carcinoma,Cell Line,Adherent
1503373,2257,SIDM01185,625,-0.005656045589545044,2229.048276925404,1.022641714284008,Bone,Other Solid Carcinomas,Cell Line,Adherent
909778,1090,SIDM01186,800,0.2604235238688074,166.58222241181198,1.333326619200316,Breast,Breast Carcinoma,Cell Line,Adherent
910910,1754,SIDM01187,625,0.13874302010215714,358.8564732015955,1.2025645075964118,Breast,Breast Carcinoma,Cell Line,Adherent
1240218,268,SIDM01188,1250,0.6064405353953384,115.52994246037315,1.9447781752270834,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
687590,549,SIDM01189,400,0.7402520094287333,75.49424313289994,2.2328419106179753,Central Nervous System,Glioblastoma,Cell Line,Adherent
687459,275,SIDM01190,625,0.5761249076079448,95.85936158899094,1.8603402577877055,Bladder,Bladder Carcinoma,Cell Line,Adherent
909776,1145,SIDM01191,625,0.6332412726804224,-1243.5222643574361,2.0226902294558466,Bone,Osteosarcoma,Cell Line,Adherent
687588,7,SIDM01193,250,0.8221787086662106,60.57277161420888,2.3542349527915327,Central Nervous System,Glioma,Cell Line,Adherent
909738,129,SIDM01194,400,0.8038942224950026,65.5860506359136,2.3850748338014207,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
910905,1066,SIDM01197,625,0.733856773391535,199.2643596712208,2.4040443560482796,Large Intestine,Colorectal Carcinoma,Cell Line,Suspension
910906,130,SIDM01198,1500,0.7420599919405289,66.49838089124412,2.149792470041013,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
909737,481,SIDM01199,200,0.7271786369291896,82.7848998586868,2.2180080164133384,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1330981,424,SIDM01201,1250,1.063705821042058,45.83394137178852,2.9708757129113628,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
908454,229,SIDM01203,300,0.7173613132125298,73.70375293481013,2.147433313383894,Testis,Other Solid Carcinomas,Cell Line,Adherent
909773,6,SIDM01205,625,1.0284905724015836,51.71495419813734,2.973320927083606,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
907170,431,SIDM01206,625,1.2375101624144524,41.152514126824876,3.664524107858004,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
924188,1150,SIDM01210,300,0.5859029366105278,82.26134486418132,1.8798888662891677,Central Nervous System,Glioblastoma,Cell Line,Unknown
1330960,126,SIDM01217,2500,0.6202513108962816,77.47736940382605,1.904356555505354,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
907176,1195,SIDM01218,625,-0.144612345899887,-379.51525921546045,0.876778488694181,Placenta,Other Solid Carcinomas,Cell Line,Adherent
907796,1660,SIDM01219,1250,0.7310274753952586,73.02659835749846,2.1852959582029343,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
1240170,1793,SIDM01220,150,1.5104767954505602,32.95115836405766,4.746586903192744,Central Nervous System,Glioma,Cell Line,Adherent
910853,739,SIDM01228,625,0.9210609980202985,103.50906770617345,2.699980958460152,Skin,Melanoma,Cell Line,Adherent
753616,1320,SIDM01229,325,1.0215347646233457,54.332704753047516,3.062304739862501,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
910700,2104,SIDM01233,400,0.6824449705439118,93.97718090904426,2.120119387090182,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910850,1161,SIDM01237,325,1.106190183943149,49.35920606666541,3.336642842249236,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1287706,577,SIDM01240,300,0.8809855650806208,58.122921688825954,2.5156088426362957,Skin,Melanoma,Cell Line,Adherent
925339,30,SIDM01242,625,0.07946674122304574,2023.3574400811563,1.1189523642311066,Skin,Melanoma,Cell Line,Adherent
906763,603,SIDM01245,625,0.9073284188900397,60.21597037649386,2.6012814264776662,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
908118,170,SIDM01246,600,1.0500475254590027,46.520631284188376,2.923507733371269,Bone,Ewing's Sarcoma,Cell Line,Adherent
910401,68,SIDM01247,1500,0.7801163259721886,79.1394395513881,2.3027365624987484,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
910568,65,SIDM01248,1250,0.5643157472992203,143.3946655144702,1.8606566958082016,Thyroid,Thyroid Gland Carcinoma,Cell Line,Unknown
907043,903,SIDM01251,625,0.9607040865096246,51.69797165703977,2.697792812163495,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
906877,1709,SIDM01259,400,1.7671944444888894,28.1266603505201,6.002707530554684,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1303911,317,SIDM01261,325,0.5551945929131253,86.21268696475514,1.7851086675732781,Breast,Breast Carcinoma,Cell Line,Unknown
1659818,995,SIDM01265,3000,0.3621215140201701,-14.108243885409726,1.4900900591922077,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Semi-Adherent
